"","ZIPCode","Community.Area","Community.Area.Name","Birth.Rate","Prostate.Cancer.in.Males","General.Fertility.Rate","Low.Birth.Weight","Prenatal.Care.Beginning.in.First.Trimester","Preterm.Births","Teen.Birth.Rate","Assault..Homicide.","Breast.cancer.in.females","Cancer..All.Sites.","Colorectal.Cancer","Diabetes.related","Firearm.related","Infant.Mortality.Rate","Lung.Cancer","Prostate.Cancer.in.Males.1","Stroke..Cerebrovascular.Disease.","Childhood.Blood.Lead.Level.Screening","Childhood.Lead.Poisoning","Gonorrhea.in.Females","Gonorrhea.in.Males","Tuberculosis","Below.Poverty.Level","Crowded.Housing","Dependency","No.High.School.Diploma","Per.Capita.Income","Unemployment","2010Pop","Neighborhood"
"199",60619,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,6541,"AVALON PARK"
"200",60619,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,6541,"CALUMET HEIGHTS"
"201",60619,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,6541,"GREATER GRAND CROSSING"
"202",60619,45,"Avalon Park",13.3,45.1,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,23495,16.6,6541,"CHATHAM"
"203",60619,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,2696,"AVALON PARK"
"204",60619,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,2696,"CALUMET HEIGHTS"
"205",60619,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,2696,"GREATER GRAND CROSSING"
"206",60619,48,"Calumet Heights",10,40.4,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,28977,17.2,2696,"CHATHAM"
"207",60619,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3101,"AVALON PARK"
"208",60619,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3101,"CALUMET HEIGHTS"
"209",60619,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3101,"GREATER GRAND CROSSING"
"210",60619,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3101,"CHATHAM"
"211",60619,43,"South Shore",15.7,54.8,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,18366,17.7,3691,"AVALON PARK"
"212",60619,43,"South Shore",15.7,54.8,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,18366,17.7,3691,"CALUMET HEIGHTS"
"213",60619,43,"South Shore",15.7,54.8,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,18366,17.7,3691,"GREATER GRAND CROSSING"
"214",60619,43,"South Shore",15.7,54.8,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,18366,17.7,3691,"CHATHAM"
"215",60619,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,27724,"AVALON PARK"
"216",60619,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,27724,"CALUMET HEIGHTS"
"217",60619,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,27724,"GREATER GRAND CROSSING"
"218",60619,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,27724,"CHATHAM"
"219",60620,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,2847,"WASHINGTON HEIGHTS"
"220",60620,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,2847,"AUBURN GRESHAM"
"221",60620,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,2847,"CHATHAM"
"222",60620,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,2847,"GREATER GRAND CROSSING"
"223",60620,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,2847,"ASHBURN"
"224",60620,70,"Ashburn",14.7,44.5,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,22078,8.8,1085,"WASHINGTON HEIGHTS"
"225",60620,70,"Ashburn",14.7,44.5,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,22078,8.8,1085,"AUBURN GRESHAM"
"226",60620,70,"Ashburn",14.7,44.5,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,22078,8.8,1085,"CHATHAM"
"227",60620,70,"Ashburn",14.7,44.5,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,22078,8.8,1085,"GREATER GRAND CROSSING"
"228",60620,70,"Ashburn",14.7,44.5,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,22078,8.8,1085,"ASHBURN"
"229",60620,72,"Beverly",11,44.7,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,40107,7.8,4,"WASHINGTON HEIGHTS"
"230",60620,72,"Beverly",11,44.7,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,40107,7.8,4,"AUBURN GRESHAM"
"231",60620,72,"Beverly",11,44.7,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,40107,7.8,4,"CHATHAM"
"232",60620,72,"Beverly",11,44.7,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,40107,7.8,4,"GREATER GRAND CROSSING"
"233",60620,72,"Beverly",11,44.7,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,40107,7.8,4,"ASHBURN"
"234",60620,73,"Washington Heights",12,56.2,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,19709,18.3,12513,"WASHINGTON HEIGHTS"
"235",60620,73,"Washington Heights",12,56.2,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,19709,18.3,12513,"AUBURN GRESHAM"
"236",60620,73,"Washington Heights",12,56.2,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,19709,18.3,12513,"CHATHAM"
"237",60620,73,"Washington Heights",12,56.2,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,19709,18.3,12513,"GREATER GRAND CROSSING"
"238",60620,73,"Washington Heights",12,56.2,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,19709,18.3,12513,"ASHBURN"
"239",60620,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3392,"WASHINGTON HEIGHTS"
"240",60620,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3392,"AUBURN GRESHAM"
"241",60620,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3392,"CHATHAM"
"242",60620,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3392,"GREATER GRAND CROSSING"
"243",60620,49,"Roseland",14.3,57.6,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,17974,17.8,3392,"ASHBURN"
"244",60620,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,328,"WASHINGTON HEIGHTS"
"245",60620,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,328,"AUBURN GRESHAM"
"246",60620,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,328,"CHATHAM"
"247",60620,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,328,"GREATER GRAND CROSSING"
"248",60620,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,328,"ASHBURN"
"249",60620,71,"Auburn Gresham",15.1,43.5,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,16022,24.2,48743,"WASHINGTON HEIGHTS"
"250",60620,71,"Auburn Gresham",15.1,43.5,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,16022,24.2,48743,"AUBURN GRESHAM"
"251",60620,71,"Auburn Gresham",15.1,43.5,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,16022,24.2,48743,"CHATHAM"
"252",60620,71,"Auburn Gresham",15.1,43.5,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,16022,24.2,48743,"GREATER GRAND CROSSING"
"253",60620,71,"Auburn Gresham",15.1,43.5,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,16022,24.2,48743,"ASHBURN"
"254",60620,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,3304,"WASHINGTON HEIGHTS"
"255",60620,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,3304,"AUBURN GRESHAM"
"256",60620,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,3304,"CHATHAM"
"257",60620,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,3304,"GREATER GRAND CROSSING"
"258",60620,44,"Chatham",14.4,47.9,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,20320,19,3304,"ASHBURN"
"259",60621,68,"Englewood",20,57.7,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,11993,21.3,29777,"ENGLEWOOD"
"260",60621,69,"Greater Grand Crossing",18.2,70.3,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,17213,18.9,5666,"ENGLEWOOD"
"261",60621,40,"Washington Park",19.3,67,72.1,17.7,74.9,16.9,82.6,44.6,26,258,31.9,88.2,39.5,19.3,79.8,67,43.3,502.4,0.4,2145.8,"2058",5,39.1,4.9,40.9,28.3,13087,23.2,469,"ENGLEWOOD"
"262",60622,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,1936,"LOGAN SQUARE"
"263",60622,22,"Logan Square",18.2,17.5,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,29026,7.5,1936,"WEST TOWN"
"264",60622,24,"West Town",18.8,16.6,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,"182.8",3.6,15.7,2,22.9,13.4,39596,6,50196,"LOGAN SQUARE"
"265",60622,24,"West Town",18.8,16.6,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,"182.8",3.6,15.7,2,22.9,13.4,39596,6,50196,"WEST TOWN"
"266",60622,23,"Humboldt Park",19.2,52.5,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,13391,12.3,416,"LOGAN SQUARE"
"267",60622,23,"Humboldt Park",19.2,52.5,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,13391,12.3,416,"WEST TOWN"
"268",60623,29,"North Lawndale",20.6,54,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,12548,18.5,29474,"SOUTH LAWNDALE"
"269",60623,29,"North Lawndale",20.6,54,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,12548,18.5,29474,"NORTH LAWNDALE"
"270",60623,30,"South Lawndale",19.5,32.7,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,10697,11.5,62634,"SOUTH LAWNDALE"
"271",60623,30,"South Lawndale",19.5,32.7,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,10697,11.5,62634,"NORTH LAWNDALE"
