"","Neighborhood","ZIPCode","Community.Area","Community.Area.Name","Diabetes.related","Per.Capita.Income","Unemployment","2010Pop","Birth.Rate","General.Fertility.Rate","Low.Birth.Weight","Prenatal.Care.Beginning.in.First.Trimester","Preterm.Births","Teen.Birth.Rate","Assault..Homicide.","Breast.cancer.in.females","Cancer..All.Sites.","Colorectal.Cancer","Diabetes.related.1","Firearm.related","Infant.Mortality.Rate","Lung.Cancer","Prostate.Cancer.in.Males","Stroke..Cerebrovascular.Disease.","Childhood.Blood.Lead.Level.Screening","Childhood.Lead.Poisoning","Gonorrhea.in.Females","Gonorrhea.in.Males","Tuberculosis","Below.Poverty.Level","Crowded.Housing","Dependency","No.High.School.Diploma","AcresOfParks","NumberOfParks","Liquor Licenses","Grocery Stores"
"1","ALBANY PARK",60618,14,"Albany Park",72.1,20355,9,1299,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,128.92,17,230,12
"2","ALBANY PARK",60630,10,"Norwood Park",47.3,31659,7.3,292,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,82.19,13,85,12
"3","ALBANY PARK",60618,21,"Avondale",52.7,20489,9.3,34445,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,128.92,17,230,12
"4","ALBANY PARK",60618,5,"North Center",49.8,51615,4.5,23101,22.4,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,128.92,17,230,12
"5","ALBANY PARK",60618,16,"Irving Park",60.2,26713,10.3,32502,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,128.92,17,230,12
"6","ALBANY PARK",60625,13,"North Park",58.9,24941,7.5,6101,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,103.63,13,131,12
"7","ALBANY PARK",60618,22,"Logan Square",75.7,29026,7.5,647,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,128.92,17,230,12
"8","ALBANY PARK",60630,15,"Portage Park",48.2,23617,10.6,14234,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,82.19,13,85,12
"9","ALBANY PARK",60630,13,"North Park",58.9,24941,7.5,766,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,82.19,13,85,12
"10","ALBANY PARK",60630,14,"Albany Park",72.1,20355,9,10765,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,82.19,13,85,12
"11","ALBANY PARK",60630,12,"Forest Glen",37.2,41509,5.5,3515,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,82.19,13,85,12
"12","ALBANY PARK",60630,11,"Jefferson Park",49.2,27280,9,20721,13.8,67.8,6.6,82.9,7.7,28.6,4.8,18.4,208.2,23.2,49.2,4.2,8.3,55.7,32.1,41.9,236.8,0.2,NA,".",7.1,6.4,1.9,34.4,13.5,82.19,13,85,12
"13","ALBANY PARK",60625,4,"Lincoln Square",55.4,35503,6.8,33115,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,103.63,13,131,12
"14","ALBANY PARK",60630,16,"Irving Park",60.2,26713,10.3,3800,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,82.19,13,85,12
"15","ALBANY PARK",60625,14,"Albany Park",72.1,20355,9,39435,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,103.63,13,131,12
"16","ALBANY PARK",60618,4,"Lincoln Square",55.4,35503,6.8,90,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,128.92,17,230,12
"17","ARCHER HEIGHTS",60632,58,"Brighton Park",69.7,13138,11.2,45122,20.6,90.6,7.2,82.7,8.3,58.1,11.1,26.8,139.1,12.8,69.7,10.6,5.9,27.7,15.1,38.3,580.4,0.9,97.2,"52.7",11.5,23,13.2,39.8,48.2,34.88,7,97,4
"18","ARCHER HEIGHTS",60632,62,"West Elsdon",68.5,16938,13.5,7243,20.8,92.3,4.6,81.2,7.5,45.5,5.9,12.1,180.6,11.5,68.5,7.7,8.1,57.8,44.7,42.6,492.6,0.2,122,"115.9",4.5,9.8,8.7,38.7,39.6,34.88,7,97,4
"19","ARCHER HEIGHTS",60632,63,"Gage Park",65,12014,14,21641,21.8,93.2,6.8,80.4,6.8,61.4,10.8,23.4,171,13.6,65,11.1,5.4,34.1,41.1,51.2,590.3,0.8,171.6,"149.2",7,20.8,17.4,40.4,54.1,34.88,7,97,4
"20","ARCHER HEIGHTS",60632,56,"Garfield Ridge",80.3,24684,8.1,3752,13.4,69,8,81.7,9.5,33.7,9.9,31,231.9,24.6,80.3,9.2,4.5,59.2,30.9,42.2,354.9,0.1,180,"101.8",3.5,9,2.6,39.5,19.4,34.88,7,97,4
"21","ARCHER HEIGHTS",60632,30,"South Lawndale",65,10697,11.5,0,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,34.88,7,97,4
"22","ARCHER HEIGHTS",60632,59,"McKinley Park",61.4,17577,11.9,175,16.7,73.9,7.3,80.5,9.9,47.9,5.1,32.7,148.4,14.2,61.4,6.5,7.3,38.3,0,51.7,529.6,0.8,141.4,".",11.5,16.1,6.9,33.7,31.8,34.88,7,97,4
"23","ARCHER HEIGHTS",60632,57,"Archer Heights",67.7,16145,14.2,13393,18.1,80,8.7,74.3,10,50.3,16.6,25.2,166.3,9,67.7,15.4,5.2,49.6,20.5,41.8,543.5,0.5,NA,".",1.5,13,8.5,40.5,36.4,34.88,7,97,4
"24","ARMOUR SQUARE",60616,28,"Near West Side",62.3,41488,10.7,147,18.2,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,688.81,17,166,4
"25","ARMOUR SQUARE",60616,35,"Douglas",119.1,23098,16.7,12634,10.3,42.2,11.7,76,10.2,34.2,13.6,34.3,269.9,33.2,119.1,9.1,13.4,74.5,85.5,62.1,482.2,0,1063.3,"727.4",4.2,26.1,1.6,31,16.9,688.81,17,166,4
"26","ARMOUR SQUARE",60616,34,"Armour Square",42.5,16942,11.6,12485,11.5,57.1,12.4,79.1,11.8,16.2,1.8,10.7,162.9,23.1,42.5,1.8,1.5,54.3,17.2,38.7,490.3,0.2,222.6,"218",22.7,35.8,5.9,37.9,37.5,688.81,17,166,4
"27","ARMOUR SQUARE",60616,60,"Bridgeport",49.8,24969,11.2,11701,11.7,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,688.81,17,166,4
"28","ARMOUR SQUARE",60616,33,"Near South Side",61.5,60593,5.7,10077,21.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,"318.7",5,11.1,1.4,21,7.1,688.81,17,166,4
"29","ARMOUR SQUARE",60616,31,"Lower West Side",61.9,15467,13,1389,16.5,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,688.81,17,166,4
"30","ASHBURN",60620,44,"Chatham",73.2,20320,19,3304,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,112.14,16,40,3
"31","ASHBURN",60620,69,"Greater Grand Crossing",92.3,17213,18.9,2847,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,112.14,16,40,3
"32","ASHBURN",60620,71,"Auburn Gresham",83.6,16022,24.2,48743,15.1,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,112.14,16,40,3
"33","ASHBURN",60652,65,"West Lawn",61.5,15898,7.8,967,18.8,83.3,7.6,83.5,8.3,44.6,10.7,16.9,145.1,15.7,61.5,8.8,8.4,36.7,19.7,43.1,508.3,0.2,93.1,"87.2",4.3,15.3,6.8,41.9,33.4,74.61,7,30,3
"34","ASHBURN",60620,70,"Ashburn",80.1,22078,8.8,1085,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,112.14,16,40,3
"35","ASHBURN",60620,72,"Beverly",59.6,40107,7.8,4,11,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,112.14,16,40,3
"36","ASHBURN",60620,68,"Englewood",101.8,11993,21.3,328,20,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,112.14,16,40,3
"37","ASHBURN",60620,73,"Washington Heights",79.5,19709,18.3,12513,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,112.14,16,40,3
"38","ASHBURN",60652,70,"Ashburn",80.1,22078,8.8,39992,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,74.61,7,30,3
"39","ASHBURN",60620,49,"Roseland",95.5,17974,17.8,3392,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,112.14,16,40,3
"40","AUBURN GRESHAM",60620,49,"Roseland",95.5,17974,17.8,3392,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,112.14,16,40,11
"41","AUBURN GRESHAM",60620,68,"Englewood",101.8,11993,21.3,328,20,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401,2.8,2594.9,"2323.5",11.3,42.2,4.8,43.4,29.4,112.14,16,40,11
"42","AUBURN GRESHAM",60620,69,"Greater Grand Crossing",92.3,17213,18.9,2847,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,112.14,16,40,11
"43","AUBURN GRESHAM",60620,73,"Washington Heights",79.5,19709,18.3,12513,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,112.14,16,40,11
"44","AUBURN GRESHAM",60620,71,"Auburn Gresham",83.6,16022,24.2,48743,15.1,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,"1986.7",7.3,24.5,4.1,42.1,19.5,112.14,16,40,11
"45","AUBURN GRESHAM",60620,72,"Beverly",59.6,40107,7.8,4,11,60.7,4.9,84.8,9.9,11.9,3.5,42,197.6,24.8,59.6,3.5,10,47.9,44.7,57.2,179.1,1.3,195.5,"469.5",0,5.2,0.7,38.7,5.1,112.14,16,40,11
"46","AUBURN GRESHAM",60620,70,"Ashburn",80.1,22078,8.8,1085,14.7,69,9,82.4,11.3,38.3,12.4,37.2,229.3,22.8,80.1,11.6,10.2,62.8,44.5,47.4,368.3,0.2,529,"602.9",4.4,9.5,4.2,36.7,18.3,112.14,16,40,11
"47","AUBURN GRESHAM",60620,44,"Chatham",73.2,20320,19,3304,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,112.14,16,40,11
"48","AUSTIN",60651,24,"West Town",107,39596,6,0,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,"182.8",3.6,15.7,2,22.9,13.4,21.34,10,22,14
"49","AUSTIN",60639,25,"Austin",113.9,15920,21,14387,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,99.11,11,99,14
"50","AUSTIN",60639,19,"Belmont Cragin",58.6,15246,11.5,52039,20,88.6,6.9,74.1,7.6,68.2,7,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,"140.9",9.4,18.6,10,36.9,37,99.11,11,99,14
"51","AUSTIN",60644,25,"Austin",113.9,15920,21,48648,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,157.1,12,20,14
"52","AUSTIN",60651,23,"Humboldt Park",94.1,13391,12.3,36107,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,21.34,10,22,14
"53","AUSTIN",60639,21,"Avondale",52.7,20489,9.3,0,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,99.11,11,99,14
"54","AUSTIN",60639,23,"Humboldt Park",94.1,13391,12.3,3845,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,99.11,11,99,14
"55","AUSTIN",60639,22,"Logan Square",75.7,29026,7.5,144,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,99.11,11,99,14
"56","AUSTIN",60651,25,"Austin",113.9,15920,21,28160,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,21.34,10,22,14
"57","AUSTIN",60639,20,"Hermosa",63.6,15411,12.9,19992,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,"114.3",15.8,19.1,8.4,36.3,41.9,99.11,11,99,14
"58","AVALON PARK",60619,50,"Pullman",78.5,19007,21,47,14.3,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,97.65,15,45,3
"59","AVALON PARK",60617,52,"East Side",73.9,15347,14.5,23042,17.7,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,673.06,21,61,3
"60","AVALON PARK",60619,44,"Chatham",73.2,20320,19,27724,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,"1855.8",8.2,25.3,2.2,40,13.7,97.65,15,45,3
"61","AVALON PARK",60619,45,"Avalon Park",83.9,23495,16.6,6541,13.3,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,97.65,15,45,3
"62","AVALON PARK",60617,51,"South Deering",80.6,15506,11.8,15078,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,673.06,21,61,3
"63","AVALON PARK",60617,45,"Avalon Park",83.9,23495,16.6,3644,13.3,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,673.06,21,61,3
"64","AVALON PARK",60619,47,"Burnside",86.1,13756,23.4,2916,12.9,64,7.9,68.4,13.2,68.7,70.3,7.6,191.2,32.8,86.1,70.3,13,69.5,44,99.1,375,3.6,3108.8,"1574.8",6.8,22.5,5.5,40.4,18.6,97.65,15,45,3
"65","AVALON PARK",60617,48,"Calumet Heights",81.4,28977,17.2,11116,10,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,673.06,21,61,3
"66","AVALON PARK",60619,69,"Greater Grand Crossing",92.3,17213,18.9,17109,18.2,82.4,12.9,72.3,15.1,84.3,49.7,29.1,274.4,31.5,92.3,44.6,14.2,77.5,70.3,58.2,453.7,1.9,2500.3,"2034.2",4.8,25.6,4.2,42.9,17.9,97.65,15,45,3
"67","AVALON PARK",60619,48,"Calumet Heights",81.4,28977,17.2,2696,10,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,97.65,15,45,3
"68","AVALON PARK",60619,49,"Roseland",95.5,17974,17.8,3101,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,97.65,15,45,3
"69","AVALON PARK",60617,46,"South Chicago",86.9,15393,17.7,30539,18.1,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,673.06,21,61,3
"70","AVALON PARK",60617,55,"Hegewisch",80,22561,9.6,736,13.7,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,673.06,21,61,3
"71","AVALON PARK",60619,43,"South Shore",95.4,18366,17.7,3691,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,97.65,15,45,3
"72","AVONDALE",60618,21,"Avondale",52.7,20489,9.3,34445,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,128.92,17,230,6
"73","AVONDALE",60618,16,"Irving Park",60.2,26713,10.3,32502,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,128.92,17,230,6
"74","AVONDALE",60618,4,"Lincoln Square",55.4,35503,6.8,90,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,128.92,17,230,6
"75","AVONDALE",60618,14,"Albany Park",72.1,20355,9,1299,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,128.92,17,230,6
"76","AVONDALE",60618,5,"North Center",49.8,51615,4.5,23101,22.4,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,128.92,17,230,6
"77","AVONDALE",60618,22,"Logan Square",75.7,29026,7.5,647,18.2,63.5,7.2,78.2,9.4,66.1,8.6,9.2,148.7,13.7,75.7,10.2,4.3,37.7,17.5,31.9,364.4,0.9,209,"159.3",8.4,17.2,3.2,26.7,18.5,128.92,17,230,6
"78","BELMONT CRAGIN",60641,19,"Belmont Cragin",58.6,15246,11.5,13826,20,88.6,6.9,74.1,7.6,68.2,7,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,"140.9",9.4,18.6,10,36.9,37,61.16,7,97,22
"79","BELMONT CRAGIN",60639,25,"Austin",113.9,15920,21,14387,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,99.11,11,99,22
"80","BELMONT CRAGIN",60634,15,"Portage Park",48.2,23617,10.6,16720,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,43.47,4,118,22
"81","BELMONT CRAGIN",60641,20,"Hermosa",63.6,15411,12.9,4283,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,"114.3",15.8,19.1,8.4,36.3,41.9,61.16,7,97,22
"82","BELMONT CRAGIN",60641,15,"Portage Park",48.2,23617,10.6,33165,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,61.16,7,97,22
"83","BELMONT CRAGIN",60639,19,"Belmont Cragin",58.6,15246,11.5,52039,20,88.6,6.9,74.1,7.6,68.2,7,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,"140.9",9.4,18.6,10,36.9,37,99.11,11,99,22
"84","BELMONT CRAGIN",60641,21,"Avondale",52.7,20489,9.3,3289,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,61.16,7,97,22
"85","BELMONT CRAGIN",60641,14,"Albany Park",72.1,20355,9,43,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,61.16,7,97,22
